antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,CustomerSegment
frozenset({'22620'}),frozenset({'21892'}),0.03529411764705882,0.021176470588235293,0.010588235294117647,0.3,14.166666666666666,1.0,0.00984083044982699,1.3983193277310926,0.9634146341463415,0.23076923076923075,0.2848557692307692,0.4,3
frozenset({'21892'}),frozenset({'22620'}),0.021176470588235293,0.03529411764705882,0.010588235294117647,0.5,14.166666666666666,1.0,0.00984083044982699,1.9294117647058824,0.9495192307692307,0.23076923076923075,0.4817073170731707,0.4,3
frozenset({'21908'}),frozenset({'84991'}),0.03411764705882353,0.09647058823529411,0.011764705882352941,0.3448275862068965,3.5744322960470982,1.0,0.008473356401384084,1.3790712074303406,0.7456760048721073,0.09900990099009901,0.27487428160919536,0.23338940285954582,3
frozenset({'84991'}),frozenset({'21908'}),0.09647058823529411,0.03411764705882353,0.011764705882352941,0.12195121951219512,3.5744322960470982,1.0,0.008473356401384084,1.100032679738562,0.7971354166666667,0.09900990099009901,0.09093609815513502,0.23338940285954582,3
frozenset({'21908'}),frozenset({'85152'}),0.03411764705882353,0.02823529411764706,0.012941176470588235,0.3793103448275862,13.43390804597701,1.0,0.011977854671280277,1.5656209150326796,0.9582548997896136,0.26190476190476186,0.36127577857560317,0.4188218390804598,3
frozenset({'85152'}),frozenset({'21908'}),0.02823529411764706,0.03411764705882353,0.012941176470588235,0.4583333333333333,13.433908045977011,1.0,0.011977854671280277,1.7831674208144792,0.9524543253356813,0.26190476190476186,0.4392001624035729,0.4188218390804598,3
frozenset({'21913'}),frozenset({'21912'}),0.01411764705882353,0.042352941176470586,0.010588235294117647,0.7499999999999999,17.708333333333332,1.0,0.009990311418685121,3.830588235294116,0.9570405727923628,0.23076923076923075,0.7389434889434888,0.49999999999999994,3
frozenset({'21912'}),frozenset({'21913'}),0.042352941176470586,0.01411764705882353,0.010588235294117647,0.25,17.708333333333332,1.0,0.009990311418685121,1.3145098039215686,0.9852579852579852,0.23076923076923075,0.2392601431980907,0.49999999999999994,3
frozenset({'22138'}),frozenset({'21912'}),0.07294117647058823,0.042352941176470586,0.01411764705882353,0.19354838709677422,4.56989247311828,1.0,0.011028373702422146,1.1874823529411764,0.8426395939086294,0.13953488372093023,0.15788222239835145,0.2634408602150538,3
frozenset({'21912'}),frozenset({'22138'}),0.042352941176470586,0.07294117647058823,0.01411764705882353,0.33333333333333337,4.56989247311828,1.0,0.011028373702422146,1.3905882352941177,0.8157248157248157,0.13953488372093023,0.2808798646362099,0.2634408602150538,3
frozenset({'22423'}),frozenset({'21912'}),0.1635294117647059,0.042352941176470586,0.012941176470588235,0.07913669064748201,1.8685051958433252,1.0,0.00601522491349481,1.0399448529411763,0.5556834164429101,0.06707317073170731,0.038410549201916104,0.1923461231015188,3
frozenset({'21912'}),frozenset({'22423'}),0.042352941176470586,0.1635294117647059,0.012941176470588235,0.3055555555555556,1.8685051958433254,1.0,0.00601522491349481,1.2045176470588235,0.48536966718784896,0.06707317073170731,0.16979215502422257,0.1923461231015188,3
frozenset({'22550'}),frozenset({'21912'}),0.02588235294117647,0.042352941176470586,0.011764705882352941,0.45454545454545453,10.732323232323232,1.0,0.010668512110726643,1.755686274509804,0.9309178743961353,0.20833333333333331,0.43042215769488495,0.36616161616161613,3
frozenset({'21912'}),frozenset({'22550'}),0.042352941176470586,0.02588235294117647,0.011764705882352941,0.2777777777777778,10.732323232323232,1.0,0.010668512110726643,1.3487782805429864,0.9469287469287468,0.20833333333333331,0.25858829844337095,0.36616161616161613,3
frozenset({'21914'}),frozenset({'21915'}),0.03058823529411765,0.03411764705882353,0.01411764705882353,0.4615384615384615,13.52785145888594,1.0,0.013074048442906574,1.7937815126050416,0.955299352750809,0.2790697674418604,0.44251850463787124,0.4376657824933687,3
frozenset({'21915'}),frozenset({'21914'}),0.03411764705882353,0.03058823529411765,0.01411764705882353,0.41379310344827586,13.52785145888594,1.0,0.013074048442906574,1.6537024221453285,0.9587900933820543,0.2790697674418604,0.39529628389688654,0.4376657824933687,3
frozenset({'C2'}),frozenset({'21915'}),0.20941176470588235,0.03411764705882353,0.011764705882352941,0.056179775280898875,1.6466485858194497,1.0,0.004620069204152249,1.023375350140056,0.4967261904761905,0.050761421319796954,0.02284142385963952,0.20050368074389768,3
frozenset({'21915'}),frozenset({'C2'}),0.03411764705882353,0.20941176470588235,0.011764705882352941,0.3448275862068965,1.6466485858194497,1.0,0.004620069204152249,1.206687306501548,0.40657734470158347,0.050761421319796954,0.17128489326765187,0.20050368074389768,3
frozenset({'21929'}),frozenset({'21928'}),0.03176470588235294,0.023529411764705882,0.011764705882352941,0.3703703703703704,15.740740740740742,1.0,0.011017301038062284,1.5508650519031144,0.9671931956257596,0.2702702702702703,0.355198572066042,0.43518518518518523,3
frozenset({'21928'}),frozenset({'21929'}),0.023529411764705882,0.03176470588235294,0.011764705882352941,0.5,15.740740740740742,1.0,0.011017301038062284,1.9364705882352942,0.9590361445783133,0.2702702702702703,0.4835965978128797,0.43518518518518523,3
frozenset({'85099B'}),frozenset({'21928'}),0.06352941176470588,0.023529411764705882,0.011764705882352941,0.1851851851851852,7.870370370370371,1.0,0.010269896193771626,1.1983957219251338,0.9321608040201004,0.15625,0.16555109326193665,0.3425925925925926,3
frozenset({'21928'}),frozenset({'85099B'}),0.023529411764705882,0.06352941176470588,0.011764705882352941,0.5,7.870370370370371,1.0,0.010269896193771626,1.8729411764705883,0.8939759036144578,0.15625,0.46608040201005024,0.3425925925925926,3
frozenset({'22356'}),frozenset({'21929'}),0.04352941176470588,0.03176470588235294,0.011764705882352941,0.2702702702702703,8.508508508508509,1.0,0.010382006920415226,1.3268409586056646,0.9226322263222634,0.1851851851851852,0.2463301697809596,0.3203203203203203,3
frozenset({'21929'}),frozenset({'22356'}),0.03176470588235294,0.04352941176470588,0.011764705882352941,0.3703703703703704,8.50850850850851,1.0,0.010382006920415226,1.5191003460207615,0.9114216281895505,0.1851851851851852,0.3417156393786161,0.3203203203203203,3
frozenset({'21929'}),frozenset({'85099B'}),0.03176470588235294,0.06352941176470588,0.01764705882352941,0.5555555555555556,8.744855967078191,1.0,0.015629065743944636,2.107058823529412,0.9147023086269745,0.2272727272727273,0.5254048017867113,0.4166666666666667,3
frozenset({'85099B'}),frozenset({'21929'}),0.06352941176470588,0.03176470588235294,0.01764705882352941,0.2777777777777778,8.744855967078191,1.0,0.015629065743944636,1.340633484162896,0.9457286432160803,0.2272727272727273,0.25408397461860405,0.4166666666666667,3
frozenset({'21936'}),frozenset({'22384'}),0.03294117647058824,0.042352941176470586,0.011764705882352941,0.3571428571428571,8.432539682539682,1.0,0.01036955017301038,1.489673202614379,0.9114355231143552,0.1851851851851852,0.32871182871182864,0.31746031746031744,3
frozenset({'22384'}),frozenset({'21936'}),0.042352941176470586,0.03294117647058824,0.011764705882352941,0.2777777777777778,8.432539682539682,1.0,0.01036955017301038,1.3390045248868778,0.9203931203931204,0.1851851851851852,0.253176534198432,0.31746031746031744,3
frozenset({'21977'}),frozenset({'21974'}),0.06823529411764706,0.023529411764705882,0.010588235294117647,0.15517241379310343,6.594827586206896,1.0,0.008982698961937716,1.1558223289315726,0.9104938271604939,0.13043478260869565,0.1348151225592023,0.3025862068965517,3
frozenset({'21974'}),frozenset({'21977'}),0.023529411764705882,0.06823529411764706,0.010588235294117647,0.45,6.594827586206897,1.0,0.008982698961937716,1.6941176470588233,0.8688085676037484,0.13043478260869565,0.4097222222222222,0.3025862068965517,3
frozenset({'22423'}),frozenset({'21974'}),0.1635294117647059,0.023529411764705882,0.011764705882352941,0.07194244604316546,3.0575539568345325,1.0,0.007916955017301037,1.0521659826721386,0.8045007032348804,0.06711409395973154,0.04957961341769957,0.28597122302158273,3
frozenset({'21974'}),frozenset({'22423'}),0.023529411764705882,0.1635294117647059,0.011764705882352941,0.5,3.057553956834532,1.0,0.007916955017301037,1.6729411764705882,0.689156626506024,0.06711409395973154,0.4022503516174402,0.28597122302158273,3
frozenset({'84987'}),frozenset({'21974'}),0.03176470588235294,0.023529411764705882,0.012941176470588235,0.40740740740740744,17.314814814814817,1.0,0.012193771626297579,1.647794117647059,0.9731580691483486,0.3055555555555556,0.39312806782686305,0.47870370370370374,3
frozenset({'21974'}),frozenset({'84987'}),0.023529411764705882,0.03176470588235294,0.012941176470588235,0.55,17.314814814814817,1.0,0.012193771626297579,2.151633986928105,0.9649507119386639,0.3055555555555556,0.5352369380315918,0.47870370370370374,3
frozenset({'84991'}),frozenset({'21974'}),0.09647058823529411,0.023529411764705882,0.011764705882352941,0.12195121951219512,5.182926829268292,1.0,0.009494809688581315,1.112091503267974,0.8932291666666666,0.10869565217391304,0.10079341757272994,0.31097560975609756,3
frozenset({'21974'}),frozenset({'84991'}),0.023529411764705882,0.09647058823529411,0.011764705882352941,0.5,5.182926829268293,1.0,0.009494809688581315,1.8070588235294118,0.8265060240963856,0.10869565217391304,0.44661458333333337,0.31097560975609756,3
frozenset({'21975'}),frozenset({'21976'}),0.05764705882352941,0.03529411764705882,0.011764705882352941,0.20408163265306123,5.782312925170069,1.0,0.009730103806228373,1.2120663650075416,0.8776529338327089,0.14492753623188406,0.1749626679940269,0.26870748299319724,3
frozenset({'21976'}),frozenset({'21975'}),0.03529411764705882,0.05764705882352941,0.011764705882352941,0.3333333333333333,5.782312925170068,1.0,0.009730103806228373,1.4135294117647057,0.8573170731707316,0.14492753623188406,0.2925509779442363,0.26870748299319724,3
frozenset({'21975'}),frozenset({'21977'}),0.05764705882352941,0.06823529411764706,0.01764705882352941,0.30612244897959184,4.486277269528501,1.0,0.01371349480968858,1.3428373702422145,0.824635871826883,0.16304347826086954,0.25530818387961246,0.28237156931738217,3
frozenset({'21977'}),frozenset({'21975'}),0.06823529411764706,0.05764705882352941,0.01764705882352941,0.25862068965517243,4.486277269528501,1.0,0.01371349480968858,1.2710807113543092,0.834006734006734,0.16304347826086954,0.21326789788626288,0.28237156931738217,3
frozenset({'22367'}),frozenset({'21975'}),0.04588235294117647,0.05764705882352941,0.012941176470588235,0.28205128205128205,4.89272632129775,1.0,0.010296193771626298,1.3125630252100842,0.8338751261069387,0.14285714285714285,0.2381318224014853,0.2532705389848247,3
frozenset({'21975'}),frozenset({'22367'}),0.05764705882352941,0.04588235294117647,0.012941176470588235,0.22448979591836735,4.89272632129775,1.0,0.010296193771626298,1.2303095975232199,0.8442855521507207,0.14285714285714285,0.18719645688114953,0.2532705389848247,3
frozenset({'21975'}),frozenset({'22384'}),0.05764705882352941,0.042352941176470586,0.01411764705882353,0.24489795918367346,5.782312925170068,1.0,0.01167612456747405,1.2682352941176471,0.8776529338327091,0.1643835616438356,0.21150278293135436,0.2891156462585034,3
frozenset({'22384'}),frozenset({'21975'}),0.042352941176470586,0.05764705882352941,0.01411764705882353,0.33333333333333337,5.782312925170069,1.0,0.01167612456747405,1.413529411764706,0.8636363636363636,0.1643835616438356,0.29255097794423646,0.2891156462585034,3
frozenset({'21975'}),frozenset({'22417'}),0.05764705882352941,0.047058823529411764,0.02,0.3469387755102041,7.372448979591836,1.0,0.01728719723183391,1.459191176470588,0.9172358081809503,0.23611111111111113,0.3146888384983623,0.38596938775510203,3
frozenset({'22417'}),frozenset({'21975'}),0.047058823529411764,0.05764705882352941,0.02,0.425,7.372448979591836,1.0,0.01728719723183391,1.6388746803069056,0.907044299201162,0.23611111111111113,0.3898252184769038,0.38596938775510203,3
frozenset({'21975'}),frozenset({'22423'}),0.05764705882352941,0.1635294117647059,0.01411764705882353,0.24489795918367346,1.497577448245485,1.0,0.004690657439446366,1.107758346581876,0.3525801081980856,0.06818181818181818,0.09727604121817501,0.165614447217736,3
frozenset({'22423'}),frozenset({'21975'}),0.1635294117647059,0.05764705882352941,0.01411764705882353,0.08633093525179855,1.497577448245485,1.0,0.004690657439446366,1.0313941639647985,0.39721050164088134,0.06818181818181818,0.030438570491921058,0.165614447217736,3
frozenset({'21975'}),frozenset({'22556'}),0.05764705882352941,0.04588235294117647,0.011764705882352941,0.20408163265306123,4.4479330193615905,1.0,0.009119723183391003,1.198763197586727,0.8225967540574282,0.1282051282051282,0.1658068899569692,0.2302459445316588,3
frozenset({'22556'}),frozenset({'21975'}),0.04588235294117647,0.05764705882352941,0.011764705882352941,0.2564102564102564,4.4479330193615905,1.0,0.009119723183391003,1.2673022312373226,0.8124537607891493,0.1282051282051282,0.21092224463010978,0.2302459445316588,3
frozenset({'22558'}),frozenset({'21975'}),0.05058823529411765,0.05764705882352941,0.010588235294117647,0.20930232558139533,3.630754627432368,1.0,0.0076719723183391,1.1917993079584774,0.7631832576070494,0.10843373493975902,0.1609325552361873,0.1964878974845752,3
frozenset({'21975'}),frozenset({'22558'}),0.05764705882352941,0.05058823529411765,0.010588235294117647,0.18367346938775508,3.630754627432368,1.0,0.0076719723183391,1.163029411764706,0.7688999861284505,0.10843373493975902,0.14017651670333559,0.1964878974845752,3
frozenset({'21975'}),frozenset({'35961'}),0.05764705882352941,0.027058823529411764,0.010588235294117647,0.18367346938775508,6.787932564330079,1.0,0.009028373702422144,1.1918529411764704,0.9048411707587736,0.14285714285714285,0.16097031315549193,0.287488908606921,3
frozenset({'35961'}),frozenset({'21975'}),0.027058823529411764,0.05764705882352941,0.010588235294117647,0.391304347826087,6.78793256433008,1.0,0.009028373702422144,1.5481512605042016,0.8763939271799005,0.14285714285714285,0.3540682842099549,0.287488908606921,3
frozenset({'21975'}),frozenset({'84375'}),0.05764705882352941,0.03058823529411765,0.010588235294117647,0.18367346938775508,6.004709576138147,1.0,0.008824913494809688,1.1875294117647057,0.8844499930642252,0.13636363636363635,0.15791559342183475,0.2649136577708006,3
frozenset({'84375'}),frozenset({'21975'}),0.03058823529411765,0.05764705882352941,0.010588235294117647,0.34615384615384615,6.004709576138147,1.0,0.008824913494809688,1.4412456747404845,0.859762675296656,0.13636363636363635,0.3061557668299241,0.2649136577708006,3
frozenset({'84991'}),frozenset({'21975'}),0.09647058823529411,0.05764705882352941,0.03058823529411765,0.3170731707317073,5.500248880039821,1.0,0.025026989619377164,1.379873949579832,0.9055488782051282,0.24761904761904766,0.2752961237477543,0.42384270781483324,3
frozenset({'21975'}),frozenset({'84991'}),0.05764705882352941,0.09647058823529411,0.03058823529411765,0.5306122448979592,5.5002488800398215,1.0,0.025026989619377164,1.924910485933504,0.8682416210506098,0.24761904761904766,0.48049532312925175,0.42384270781483324,3
frozenset({'21975'}),frozenset({'84992'}),0.05764705882352941,0.06588235294117648,0.02588235294117647,0.4489795918367347,6.814868804664722,1.0,0.022084429065743944,1.6952505446623094,0.905459085234366,0.2650602409638554,0.4101166915128772,0.42091836734693877,3
frozenset({'84992'}),frozenset({'21975'}),0.06588235294117648,0.05764705882352941,0.02588235294117647,0.39285714285714285,6.814868804664723,1.0,0.022084429065743944,1.5521107266435985,0.9134417220059537,0.2650602409638554,0.3557160691992152,0.42091836734693877,3
frozenset({'21977'}),frozenset({'21976'}),0.06823529411764706,0.03529411764705882,0.010588235294117647,0.15517241379310343,4.396551724137931,1.0,0.00817993079584775,1.1418967587034814,0.8291245791245792,0.11392405063291139,0.12426408746846086,0.2275862068965517,3
frozenset({'21976'}),frozenset({'21977'}),0.03529411764705882,0.06823529411764706,0.010588235294117647,0.3,4.396551724137931,1.0,0.00817993079584775,1.33109243697479,0.8008130081300814,0.11392405063291139,0.24873737373737373,0.2275862068965517,3
frozenset({'22029'}),frozenset({'21976'}),0.042352941176470586,0.03529411764705882,0.02,0.47222222222222227,13.379629629629632,1.0,0.018505190311418687,1.8278637770897836,0.9661800838271428,0.3469387755102042,0.4529132791327914,0.5194444444444445,3
frozenset({'21976'}),frozenset({'22029'}),0.03529411764705882,0.042352941176470586,0.02,0.5666666666666667,13.37962962962963,1.0,0.018505190311418687,2.2099547511312214,0.9591104734576759,0.3469387755102042,0.5475020475020475,0.5194444444444445,3
frozenset({'21976'}),frozenset({'22243'}),0.03529411764705882,0.03058823529411765,0.010588235294117647,0.3,9.807692307692307,1.0,0.009508650519031141,1.384873949579832,0.9308943089430894,0.19148936170212763,0.2779126213592233,0.32307692307692304,3
frozenset({'22243'}),frozenset({'21976'}),0.03058823529411765,0.03529411764705882,0.010588235294117647,0.34615384615384615,9.807692307692308,1.0,0.009508650519031141,1.475432525951557,0.9263754045307444,0.19148936170212763,0.3222326454033771,0.32307692307692304,3
frozenset({'21976'}),frozenset({'22326'}),0.03529411764705882,0.047058823529411764,0.012941176470588235,0.3666666666666667,7.791666666666667,1.0,0.011280276816608996,1.5046439628482973,0.9035476718403547,0.1864406779661017,0.33539094650205764,0.32083333333333336,3
frozenset({'22326'}),frozenset({'21976'}),0.047058823529411764,0.03529411764705882,0.012941176470588235,0.275,7.791666666666667,1.0,0.011280276816608996,1.330628803245436,0.9147025813692481,0.1864406779661017,0.2484756097560976,0.32083333333333336,3
frozenset({'22356'}),frozenset({'21976'}),0.04352941176470588,0.03529411764705882,0.012941176470588235,0.2972972972972973,8.423423423423424,1.0,0.01140484429065744,1.372850678733032,0.9213910320921391,0.19642857142857142,0.2715886618325643,0.33198198198198203,3
frozenset({'21976'}),frozenset({'22356'}),0.03529411764705882,0.04352941176470588,0.012941176470588235,0.3666666666666667,8.423423423423424,1.0,0.01140484429065744,1.5102167182662538,0.9135254988913526,0.19642857142857142,0.33784337843378437,0.33198198198198203,3
frozenset({'22367'}),frozenset({'21976'}),0.04588235294117647,0.03529411764705882,0.010588235294117647,0.23076923076923075,6.538461538461538,1.0,0.00896885813148789,1.2541176470588236,0.8877928483353885,0.15,0.20262664165103186,0.2653846153846154,3
frozenset({'21976'}),frozenset({'22367'}),0.03529411764705882,0.04588235294117647,0.010588235294117647,0.3,6.538461538461538,1.0,0.00896885813148789,1.3630252100840337,0.878048780487805,0.15,0.2663378545006165,0.2653846153846154,3
frozenset({'21976'}),frozenset({'22386'}),0.03529411764705882,0.03176470588235294,0.010588235294117647,0.3,9.444444444444445,1.0,0.00946712802768166,1.3831932773109246,0.926829268292683,0.18750000000000003,0.2770352369380316,0.31666666666666665,3
frozenset({'22386'}),frozenset({'21976'}),0.03176470588235294,0.03529411764705882,0.010588235294117647,0.33333333333333337,9.444444444444446,1.0,0.00946712802768166,1.447058823529412,0.9234507897934386,0.18750000000000003,0.3089430894308944,0.31666666666666665,3
frozenset({'21976'}),frozenset({'22551'}),0.03529411764705882,0.041176470588235294,0.012941176470588235,0.3666666666666667,8.904761904761905,1.0,0.011487889273356401,1.5139318885448918,0.9201773835920177,0.2037037037037037,0.3394683026584867,0.3404761904761905,3
frozenset({'22551'}),frozenset({'21976'}),0.041176470588235294,0.03529411764705882,0.012941176470588235,0.3142857142857143,8.904761904761905,1.0,0.011487889273356401,1.4068627450980393,0.9258226436140546,0.2037037037037037,0.289198606271777,0.3404761904761905,3
frozenset({'22554'}),frozenset({'21976'}),0.042352941176470586,0.03529411764705882,0.015294117647058824,0.36111111111111116,10.231481481481483,1.0,0.01379930795847751,1.5099744245524298,0.9421659421659421,0.24528301886792458,0.33773712737127376,0.39722222222222225,3
frozenset({'21976'}),frozenset({'22554'}),0.03529411764705882,0.042352941176470586,0.015294117647058824,0.43333333333333335,10.231481481481483,1.0,0.01379930795847751,1.6899653979238756,0.9352720450281425,0.24528301886792458,0.4082719082719083,0.39722222222222225,3
frozenset({'22558'}),frozenset({'21976'}),0.05058823529411765,0.03529411764705882,0.010588235294117647,0.20930232558139533,5.930232558139535,1.0,0.008802768166089965,1.220069204152249,0.875671210243701,0.140625,0.1803743618831537,0.25465116279069766,3
frozenset({'21976'}),frozenset({'22558'}),0.03529411764705882,0.05058823529411765,0.010588235294117647,0.3,5.930232558139535,1.0,0.008802768166089965,1.3563025210084034,0.861788617886179,0.140625,0.26270136307311026,0.25465116279069766,3
frozenset({'21976'}),frozenset({'22629'}),0.03529411764705882,0.06352941176470588,0.012941176470588235,0.3666666666666667,5.771604938271606,1.0,0.010698961937716264,1.4786377708978329,0.8569844789356985,0.15068493150684933,0.32370184254606366,0.2851851851851852,3
frozenset({'22629'}),frozenset({'21976'}),0.06352941176470588,0.03529411764705882,0.012941176470588235,0.20370370370370372,5.771604938271605,1.0,0.010698961937716264,1.2114911080711355,0.88282320694381,0.15068493150684933,0.17457091237579045,0.2851851851851852,3
frozenset({'21976'}),frozenset({'22630'}),0.03529411764705882,0.05764705882352941,0.010588235294117647,0.3,5.204081632653061,1.0,0.00855363321799308,1.346218487394958,0.83739837398374,0.12857142857142856,0.25717852684144815,0.24183673469387754,3
frozenset({'22630'}),frozenset({'21976'}),0.05764705882352941,0.03529411764705882,0.010588235294117647,0.18367346938775508,5.204081632653061,1.0,0.00855363321799308,1.1817647058823528,0.8572617561381606,0.12857142857142856,0.15380786460925833,0.24183673469387754,3
frozenset({'84991'}),frozenset({'21976'}),0.09647058823529411,0.03529411764705882,0.010588235294117647,0.10975609756097561,3.1097560975609757,1.0,0.007183391003460207,1.083642224012893,0.7508680555555555,0.08737864077669902,0.0771861986912552,0.2048780487804878,3
frozenset({'21976'}),frozenset({'84991'}),0.03529411764705882,0.09647058823529411,0.010588235294117647,0.3,3.1097560975609757,1.0,0.007183391003460207,1.2907563025210085,0.7032520325203252,0.08737864077669902,0.22526041666666666,0.2048780487804878,3
frozenset({'84997D'}),frozenset({'21976'}),0.03294117647058824,0.03529411764705882,0.010588235294117647,0.3214285714285714,9.107142857142856,1.0,0.00942560553633218,1.421671826625387,0.9205190592051906,0.18367346938775508,0.29660278745644597,0.3107142857142857,3
frozenset({'21976'}),frozenset({'84997D'}),0.03529411764705882,0.03294117647058824,0.010588235294117647,0.3,9.107142857142856,1.0,0.00942560553633218,1.3815126050420168,0.9227642276422765,0.18367346938775508,0.2761557177615572,0.3107142857142857,3
frozenset({'21976'}),frozenset({'85099B'}),0.03529411764705882,0.06352941176470588,0.011764705882352941,0.3333333333333333,5.246913580246914,1.0,0.00952249134948097,1.404705882352941,0.8390243902439025,0.13513513513513514,0.28810720268006695,0.25925925925925924,3
frozenset({'85099B'}),frozenset({'21976'}),0.06352941176470588,0.03529411764705882,0.011764705882352941,0.1851851851851852,5.246913580246914,1.0,0.00952249134948097,1.183957219251337,0.864321608040201,0.13513513513513514,0.15537488708220415,0.25925925925925924,3
frozenset({'22138'}),frozenset({'21977'}),0.07294117647058823,0.06823529411764706,0.015294117647058824,0.20967741935483875,3.0728587319243608,1.0,0.010316955017301038,1.178967587034814,0.7276454509957048,0.12149532710280374,0.15180026067122845,0.21690767519466075,3
frozenset({'21977'}),frozenset({'22138'}),0.06823529411764706,0.07294117647058823,0.015294117647058824,0.22413793103448276,3.0728587319243608,1.0,0.010316955017301038,1.194875816993464,0.7239704739704739,0.12149532710280374,0.1630929459128304,0.21690767519466075,3
frozenset({'21977'}),frozenset({'22417'}),0.06823529411764706,0.047058823529411764,0.012941176470588235,0.1896551724137931,4.030172413793103,1.0,0.009730103806228374,1.1759699624530664,0.8069329660238751,0.12643678160919541,0.14963814389101746,0.23232758620689656,3
frozenset({'22417'}),frozenset({'21977'}),0.047058823529411764,0.06823529411764706,0.012941176470588235,0.275,4.030172413793104,1.0,0.009730103806228374,1.2851926977687627,0.7890011223344557,0.12643678160919541,0.2219065656565657,0.23232758620689656,3
frozenset({'22423'}),frozenset({'21977'}),0.1635294117647059,0.06823529411764706,0.02588235294117647,0.15827338129496402,2.319523691391714,1.0,0.01472387543252595,1.1069683257918552,0.6800920598388952,0.1257142857142857,0.09663178548070633,0.2687918630612751,3
frozenset({'21977'}),frozenset({'22423'}),0.06823529411764706,0.1635294117647059,0.02588235294117647,0.3793103448275862,2.319523691391714,1.0,0.01472387543252595,1.3476470588235292,0.6105371900826445,0.1257142857142857,0.2579659537319947,0.2687918630612751,3
frozenset({'21977'}),frozenset({'22624'}),0.06823529411764706,0.0611764705882353,0.011764705882352941,0.17241379310344826,2.818302387267904,1.0,0.00759031141868512,1.1344117647058825,0.6924242424242424,0.09999999999999999,0.11848586984703134,0.1823607427055703,3
frozenset({'22624'}),frozenset({'21977'}),0.0611764705882353,0.06823529411764706,0.011764705882352941,0.1923076923076923,2.818302387267904,1.0,0.00759031141868512,1.1536134453781512,0.687218045112782,0.09999999999999999,0.13315850815850813,0.1823607427055703,3
frozenset({'22699'}),frozenset({'21977'}),0.07529411764705882,0.06823529411764706,0.011764705882352941,0.15625,2.289870689655172,1.0,0.006626989619377163,1.104313725490196,0.6091603053435115,0.08928571428571427,0.09446022727272727,0.16433189655172414,3
frozenset({'21977'}),frozenset({'22699'}),0.06823529411764706,0.07529411764705882,0.011764705882352941,0.17241379310344826,2.2898706896551726,1.0,0.006626989619377163,1.1173529411764707,0.6045454545454546,0.08928571428571427,0.10502763885232955,0.16433189655172414,3
frozenset({'84991'}),frozenset({'21977'}),0.09647058823529411,0.06823529411764706,0.04,0.41463414634146345,6.076534903280067,1.0,0.033417301038062286,1.591764705882353,0.9246323529411764,0.3207547169811321,0.3717664449371767,0.5004205214465938,3
frozenset({'21977'}),frozenset({'84991'}),0.06823529411764706,0.09647058823529411,0.04,0.5862068965517241,6.076534903280067,1.0,0.033417301038062286,2.1835294117647055,0.8966131907308379,0.3207547169811321,0.5420258620689655,0.5004205214465938,3
frozenset({'21977'}),frozenset({'84992'}),0.06823529411764706,0.06588235294117648,0.018823529411764704,0.27586206896551724,4.1871921182266005,1.0,0.014328027681660898,1.289971988795518,0.8169191919191919,0.16326530612244897,0.2247893685399114,0.28078817733990147,3
frozenset({'84992'}),frozenset({'21977'}),0.06588235294117648,0.06823529411764706,0.018823529411764704,0.28571428571428564,4.1871921182266,1.0,0.014328027681660898,1.3044705882352938,0.8148614609571789,0.16326530612244897,0.23340548340548334,0.28078817733990147,3
frozenset({'C2'}),frozenset({'21977'}),0.20941176470588235,0.06823529411764706,0.015294117647058824,0.07303370786516854,1.0703215807826423,1.0,0.0010048442906574404,1.0051764705882353,0.08310439560439568,0.05829596412556055,0.005149812734082393,0.14858581944982566,3
frozenset({'21977'}),frozenset({'C2'}),0.06823529411764706,0.20941176470588235,0.015294117647058824,0.22413793103448276,1.0703215807826425,1.0,0.0010048442906574404,1.0189803921568628,0.07051282051282057,0.05829596412556055,0.0186268472906404,0.14858581944982566,3
frozenset({'22025'}),frozenset({'22027'}),0.018823529411764704,0.02823529411764706,0.010588235294117647,0.5625,19.921875,1.0,0.01005674740484429,2.2211764705882353,0.9680255795363708,0.2903225806451613,0.5497881355932204,0.46875,3
frozenset({'22027'}),frozenset({'22025'}),0.02823529411764706,0.018823529411764704,0.010588235294117647,0.37499999999999994,19.921875,1.0,0.01005674740484429,1.5698823529411765,0.9774011299435027,0.2903225806451613,0.36300959232613905,0.46875,3
frozenset({'22029'}),frozenset({'22025'}),0.042352941176470586,0.018823529411764704,0.012941176470588235,0.3055555555555556,16.232638888888893,1.0,0.012143944636678202,1.4128941176470589,0.9798972526245254,0.2682926829268293,0.2922328803623768,0.49652777777777785,3
frozenset({'22025'}),frozenset({'22029'}),0.018823529411764704,0.042352941176470586,0.012941176470588235,0.6875000000000001,16.232638888888893,1.0,0.012143944636678202,3.064470588235295,0.9563985175495967,0.2682926829268293,0.6736793611793613,0.49652777777777785,3
frozenset({'22029'}),frozenset({'22027'}),0.042352941176470586,0.02823529411764706,0.015294117647058824,0.36111111111111116,12.789351851851853,1.0,0.014098269896193772,1.5210230179028135,0.9625779625779625,0.2765957446808511,0.34254775356470274,0.4513888888888889,3
frozenset({'22027'}),frozenset({'22029'}),0.02823529411764706,0.042352941176470586,0.015294117647058824,0.5416666666666666,12.789351851851851,1.0,0.014098269896193772,2.0894117647058823,0.9485937791022536,0.2765957446808511,0.5213963963963963,0.4513888888888889,3
