antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'22909'}),frozenset({'22952'}),0.024047174659850144,0.02445292001406584,0.010251832616516542,0.42632170978627676,17.43438859412485,1.0,0.009663808977994955,1.700512459034305,0.9658685038817287,0.268033946251768,0.4119419739106853,0.4227847486984481
frozenset({'22952'}),frozenset({'22909'}),0.02445292001406584,0.024047174659850144,0.010251832616516542,0.4192477876106195,17.43438859412485,1.0,0.009663808977994955,1.6804978173476106,0.9662702237641141,0.268033946251768,0.4049382333751938,0.4227847486984481
frozenset({'23203'}),frozenset({'23202'}),0.029213665503529985,0.02088236089696773,0.011577267440287808,0.39629629629629626,18.977561888313183,1.0,0.010967217134119798,1.6218513040356977,0.9758132747310438,0.300561797752809,0.38342066408204484,0.4753502206870082
frozenset({'23202'}),frozenset({'23203'}),0.02088236089696773,0.029213665503529985,0.011577267440287808,0.5544041450777202,18.977561888313183,1.0,0.010967217134119798,2.178625146021148,0.967510086936001,0.300561797752809,0.5409949243327548,0.4753502206870082
frozenset({'23209'}),frozenset({'23203'}),0.02721198842273256,0.029213665503529985,0.011983012794503502,0.44035785288270374,15.07369394742655,1.0,0.011188050867035863,1.734655510663319,0.9597766929881345,0.2696287279367012,0.42351666146230527,0.42527151903394445
frozenset({'23203'}),frozenset({'23209'}),0.029213665503529985,0.02721198842273256,0.011983012794503502,0.41018518518518515,15.07369394742655,1.0,0.011188050867035863,1.6493109144481144,0.9617556691446482,0.2696287279367012,0.39368618054976257,0.42527151903394445
frozenset({'85099B'}),frozenset({'23203'}),0.08818199031621088,0.029213665503529985,0.01265925505152966,0.14355828220858896,4.914079754601227,1.0,0.010083135882996355,1.133511264490864,0.8735329756718703,0.12086776859504134,0.1177855647961583,0.2884458077709612
frozenset({'23203'}),frozenset({'85099B'}),0.029213665503529985,0.08818199031621088,0.01265925505152966,0.43333333333333335,4.914079754601227,1.0,0.010083135882996355,1.6090906053243337,0.8204720966570002,0.12086776859504134,0.3785309561244772,0.2884458077709612
frozenset({'23206'}),frozenset({'23209'}),0.02342503178338608,0.02721198842273256,0.010278882306797587,0.4387990762124711,16.125211777831854,1.0,0.009641440613105942,1.7334041523166948,0.9604846951047952,0.2546916890080429,0.4231004935210868,0.4082663373110069
frozenset({'23209'}),frozenset({'23206'}),0.02721198842273256,0.02342503178338608,0.010278882306797587,0.37773359840954274,16.125211777831854,1.0,0.009641440613105942,1.5693840543544944,0.9642237562875294,0.2546916890080429,0.3628073400992268,0.4082663373110069
frozenset({'47566'}),frozenset({'23298'}),0.05618220671373313,0.0272931374935757,0.010522329519327004,0.18728935965334617,6.862141067417794,1.0,0.008988940826796594,1.1968673894702864,0.9051247963970791,0.1442343344456804,0.16448554886052708,0.286409793800905
frozenset({'23298'}),frozenset({'47566'}),0.0272931374935757,0.05618220671373313,0.010522329519327004,0.3855302279484638,6.862141067417794,1.0,0.008988940826796594,1.5359873442352312,0.8782428919879557,0.1442343344456804,0.3489529690767728,0.286409793800905
frozenset({'23300'}),frozenset({'23301'}),0.01717655332846439,0.02044956585247099,0.012524006600124428,0.7291338582677166,35.655224346956636,1.0,0.012172753541715516,3.61636352141675,0.9889402033283475,0.4989224137931034,0.7234791264545665,0.6707838603507895
frozenset({'23301'}),frozenset({'23300'}),0.02044956585247099,0.01717655332846439,0.012524006600124428,0.6124338624338624,35.65522434695663,1.0,0.012172753541715516,2.5358857531866246,0.992244590277861,0.4989224137931034,0.6056604684405092,0.6707838603507895
frozenset({'47566'}),frozenset({'85123A'}),0.05618220671373313,0.13240823392572154,0.01192891341394141,0.21232546942705827,1.6035669620528943,1.0,0.0044899266449261906,1.1014597176872105,0.3987954538305827,0.06752411575562701,0.09211387040122583,0.1512086999842135
frozenset({'85123A'}),frozenset({'47566'}),0.13240823392572154,0.05618220671373313,0.01192891341394141,0.09009193054136874,1.603566962052894,1.0,0.0044899266449261906,1.0372671976058097,0.43383335334092066,0.06752411575562701,0.03592825232671847,0.1512086999842135
frozenset({'47590B'}),frozenset({'47590A'}),0.02191024912764749,0.017122453947902298,0.011820714652817225,0.5395061728395062,31.508694634603007,1.0,0.011445557421142014,2.1343989605957083,0.9899528417680795,0.4343936381709741,0.5314840297144349,0.614934760985314
frozenset({'47590A'}),frozenset({'47590B'}),0.017122453947902298,0.02191024912764749,0.011820714652817225,0.6903633491311216,31.508694634603007,1.0,0.011445557421142014,3.15883067501122,0.9851305813928884,0.4343936381709741,0.6834271593248827,0.614934760985314
frozenset({'82482'}),frozenset({'82483'}),0.04484838648597474,0.028483323865941736,0.01222646000703292,0.27261761158021713,9.571130562686655,1.0,0.010949028889887975,1.3356340373385311,0.937567525775392,0.2000885347498893,0.2512919167643682,0.3509336870816565
frozenset({'82483'}),frozenset({'82482'}),0.028483323865941736,0.04484838648597474,0.01222646000703292,0.4292497625830959,9.571130562686653,1.0,0.010949028889887975,1.6735019118640075,0.9217743318480583,0.2000885347498893,0.4024506378447077,0.3509336870816565
frozenset({'82482'}),frozenset({'82486'}),0.04484838648597474,0.03213503205388298,0.012037112175065595,0.26839565741857657,8.352120420124038,1.0,0.010595907837773864,1.3229349685528953,0.9216023017304663,0.18533944189920865,0.2441049456165942,0.3214873909988506
frozenset({'82486'}),frozenset({'82482'}),0.03213503205388298,0.04484838648597474,0.012037112175065595,0.37457912457912457,8.352120420124038,1.0,0.010595907837773864,1.5272141545823175,0.9094966288366589,0.18533944189920865,0.3452129833923043,0.3214873909988506
frozenset({'82482'}),frozenset({'82494L'}),0.04484838648597474,0.04795910086829506,0.026860342449078957,0.5989143546441495,12.48802299878148,1.0,0.024709454157817813,2.3736598658050627,0.963117541404427,0.407301066447908,0.5787096481656883,0.5794910182696213
frozenset({'82494L'}),frozenset({'82482'}),0.04795910086829506,0.04484838648597474,0.026860342449078957,0.560067681895093,12.48802299878148,1.0,0.024709454157817813,2.1711330907184188,0.966264447793264,0.407301066447908,0.5394110088068788,0.5794910182696213
frozenset({'82482'}),frozenset({'85123A'}),0.04484838648597474,0.13240823392572154,0.01796099434661473,0.40048250904704463,3.024604264956117,1.0,0.012022698697588619,1.4471500484418045,0.7008083593187283,0.11275258957378165,0.3089866520222047,0.26806556504446205
frozenset({'85123A'}),frozenset({'82482'}),0.13240823392572154,0.04484838648597474,0.01796099434661473,0.13564862104187947,3.024604264956117,1.0,0.012022698697588619,1.1050501413734704,0.7715359473686978,0.11275258957378165,0.09506368755620748,0.26806556504446205
frozenset({'82483'}),frozenset({'82486'}),0.028483323865941736,0.03213503205388298,0.01628391354918986,0.5716999050332383,17.790550327587365,1.0,0.015368601023756694,2.2597822865792927,0.9714608172113671,0.3672971323978035,0.5574794944013244,0.5392169558836225
frozenset({'82486'}),frozenset({'82483'}),0.03213503205388298,0.028483323865941736,0.01628391354918986,0.5067340067340067,17.79055032758736,1.0,0.015368601023756694,1.9695594048588074,0.9751260923664362,0.3672971323978035,0.4922722322906085,0.5392169558836225
frozenset({'82483'}),frozenset({'82494L'}),0.028483323865941736,0.04795910086829506,0.012469907219562336,0.43779677113010446,9.128544180433632,1.0,0.011103872617211321,1.6934105857866308,0.9165601877990076,0.19492600422832984,0.4094757595155367,0.34890402572297663
frozenset({'82494L'}),frozenset({'82483'}),0.04795910086829506,0.028483323865941736,0.012469907219562336,0.26001128031584886,9.128544180433634,1.0,0.011103872617211321,1.3128803862695773,0.9353101404986123,0.19492600422832984,0.23831598791615483,0.34890402572297663
frozenset({'82483'}),frozenset({'85123A'}),0.028483323865941736,0.13240823392572154,0.011306770537477346,0.3969610636277303,2.998008899132495,1.0,0.007535343928053646,1.4386994168129374,0.6859844022016284,0.0755877034358047,0.3049277783018508,0.24117716102734832
frozenset({'85123A'}),frozenset({'82483'}),0.13240823392572154,0.028483323865941736,0.011306770537477346,0.0853932584269663,2.9980088991324947,1.0,0.007535343928053646,1.0622233928247073,0.7681553840953321,0.0755877034358047,0.05857844333407163,0.24117716102734832
frozenset({'82486'}),frozenset({'82494L'}),0.03213503205388298,0.04795910086829506,0.01287565257377803,0.4006734006734007,8.354481076985307,1.0,0.011334485330099961,1.5885176800118899,0.909531583237806,0.19154929577464788,0.3704822976899349,0.3345724589379412
frozenset({'82494L'}),frozenset({'82486'}),0.04795910086829506,0.03213503205388298,0.01287565257377803,0.26847151720248164,8.354481076985307,1.0,0.011334485330099961,1.3230721574159332,0.9246490959152157,0.19154929577464788,0.24418332409542895,0.3345724589379412
frozenset({'82486'}),frozenset({'85123A'}),0.03213503205388298,0.13240823392572154,0.011414969298601531,0.3552188552188552,2.6827550272902676,1.0,0.007160026457200434,1.345560075843659,0.6480747612748486,0.07454513336866278,0.25681504828165674,0.22071463700677185
frozenset({'85123A'}),frozenset({'82486'}),0.13240823392572154,0.03213503205388298,0.011414969298601531,0.08621041879468846,2.6827550272902676,1.0,0.007160026457200434,1.0591770664199067,0.7229769605654224,0.07454513336866278,0.055870796579772446,0.22071463700677185
frozenset({'82494L'}),frozenset({'85123A'}),0.04795910086829506,0.13240823392572154,0.018150342178582055,0.3784545967287084,2.858240650962946,1.0,0.011800162331945568,1.3958622515877457,0.6828849776148184,0.1118892779723195,0.2835969316724955,0.2577666242070508
frozenset({'85123A'}),frozenset({'82494L'}),0.13240823392572154,0.04795910086829506,0.018150342178582055,0.13707865168539327,2.858240650962946,1.0,0.011800162331945568,1.103276562795856,0.7493552307829129,0.1118892779723195,0.09360895198764928,0.2577666242070508
frozenset({'82580'}),frozenset({'82578'}),0.025075062890529902,0.014715031512889177,0.011604317130568855,0.46278317152103565,31.44968946316391,1.0,0.01123533678994703,1.8340545497742005,0.9931053630903806,0.4117082533589252,0.45475994695843974,0.6256930563487532
frozenset({'82578'}),frozenset({'82580'}),0.014715031512889177,0.025075062890529902,0.011604317130568855,0.7886029411764707,31.44968946316391,1.0,0.01123533678994703,4.611818832935235,0.9826631021689362,0.4117082533589252,0.7831658102312009,0.6256930563487532
frozenset({'82580'}),frozenset({'82581'}),0.025075062890529902,0.019692174524601692,0.014985528415699641,0.5976267529665589,30.348438778050436,1.0,0.014491745901043962,2.4363146225621835,0.9919218793477405,0.5031789282470481,0.589543981413888,0.6793078819777849
frozenset({'82581'}),frozenset({'82580'}),0.019692174524601692,0.025075062890529902,0.014985528415699641,0.7609890109890111,30.348438778050433,1.0,0.014491745901043962,4.078996288595945,0.9864752179976066,0.5031789282470481,0.7548416499431982,0.6793078819777849
frozenset({'82600'}),frozenset({'85152'}),0.027184938732451515,0.035164597365360165,0.010630528280451189,0.39104477611940297,11.120411021814007,1.0,0.009674580855522547,1.5844110778559035,0.9355069658292728,0.2055439330543933,0.3688506638357736,0.34667623421354765
frozenset({'85152'}),frozenset({'82600'}),0.035164597365360165,0.027184938732451515,0.010630528280451189,0.30230769230769233,11.120411021814007,1.0,0.009674580855522547,1.3943325023680408,0.9432440640075128,0.2055439330543933,0.28281095197761863,0.34667623421354765
frozenset({'84380'}),frozenset({'84378'}),0.022018447888771674,0.02553490762530769,0.010955124563823745,0.4975429975429975,19.4848168179736,1.0,0.010392885530931309,1.9393999637970645,0.970036690449727,0.2993348115299335,0.48437660169790636,0.4632842106359055
frozenset({'84378'}),frozenset({'84380'}),0.02553490762530769,0.022018447888771674,0.010955124563823745,0.4290254237288136,19.4848168179736,1.0,0.010392885530931309,1.7128285439573274,0.9735371698323353,0.2993348115299335,0.4161704021526901,0.4632842106359055
frozenset({'84836'}),frozenset({'85123A'}),0.03364981470962158,0.13240823392572154,0.013335497308555816,0.39630225080385845,2.9930332808923072,1.0,0.008879984770927057,1.437129370168312,0.689078136599588,0.08731845554374779,0.3041684202147485,0.24850863306280768
frozenset({'85123A'}),frozenset({'84836'}),0.13240823392572154,0.03364981470962158,0.013335497308555816,0.10071501532175689,2.9930332808923072,1.0,0.008879984770927057,1.074576137436711,0.7675162570936049,0.08731845554374779,0.06940051508551519,0.24850863306280768
frozenset({'84879'}),frozenset({'85123A'}),0.07173577862533474,0.13240823392572154,0.01752819930211799,0.24434389140271492,1.8453829052639363,1.0,0.008029791545050893,1.1481304209725482,0.49350931780922747,0.09392665603710683,0.1290188102907953,0.18836193548685287
frozenset({'85123A'}),frozenset({'84879'}),0.13240823392572154,0.07173577862533474,0.01752819930211799,0.13237997957099082,1.8453829052639363,1.0,0.008029791545050893,1.0698971894582026,0.5280214273012178,0.09392665603710683,0.06533075340967916,0.18836193548685287
frozenset({'84970S'}),frozenset({'84970L'}),0.030863696610673806,0.022207795720739,0.012524006600124428,0.40578439964943036,18.272160134762228,1.0,0.01183859193060772,1.6455175591189335,0.9753756307734747,0.3088725817211474,0.3922884660462485,0.4848654032351902
frozenset({'84970L'}),frozenset({'84970S'}),0.022207795720739,0.030863696610673806,0.012524006600124428,0.56394640682095,18.272160134762228,1.0,0.01183859193060772,2.2225164946442364,0.966741122589135,0.3088725817211474,0.5500595822754186,0.4848654032351902
frozenset({'84991'}),frozenset({'84992'}),0.04774270334604669,0.031810435770510424,0.015445373150477427,0.3235127478753541,10.17001936752038,1.0,0.013926656952177477,1.4312014915117663,0.9468783001294829,0.24092827004219405,0.30128636259056146,0.4045284827812145
frozenset({'84992'}),frozenset({'84991'}),0.031810435770510424,0.04774270334604669,0.015445373150477427,0.4855442176870749,10.17001936752038,1.0,0.013926656952177477,1.8509993072149573,0.9312967249953432,0.24092827004219405,0.4597512834812371,0.4045284827812145
frozenset({'84991'}),frozenset({'85123A'}),0.04774270334604669,0.13240823392572154,0.01106332332494793,0.23172804532577904,1.750102984197901,1.0,0.004741796292058251,1.1292768931571546,0.4500937462930002,0.065429531274996,0.11447758644536776,0.15764134646268524
frozenset({'85123A'}),frozenset({'84991'}),0.13240823392572154,0.04774270334604669,0.01106332332494793,0.08355464759959143,1.750102984197901,1.0,0.004741796292058251,1.0390770100582036,0.49401696840115916,0.065429531274996,0.03760742435829154,0.15764134646268524
frozenset({'84997A'}),frozenset({'84997B'}),0.014715031512889177,0.025210311341935136,0.010657577970732236,0.724264705882353,28.72890763064883,1.0,0.010286607444885913,3.535237270866583,0.9796067993129615,0.3641404805914973,0.7171335547288816,0.5735057434991164
frozenset({'84997B'}),frozenset({'84997A'}),0.025210311341935136,0.014715031512889177,0.010657577970732236,0.4227467811158798,28.728907630648827,1.0,0.010286607444885913,1.7068505402044372,0.9901539435850548,0.3641404805914973,0.41412562116878415,0.5735057434991164
frozenset({'84997D'}),frozenset({'84997A'}),0.02683329275879791,0.014715031512889177,0.010278882306797587,0.38306451612903225,26.032191354364326,1.0,0.009884029558257295,1.5970632168941403,0.9880999995611232,0.32871972318339104,0.37385070958885913,0.540796963946869
frozenset({'84997A'}),frozenset({'84997D'}),0.014715031512889177,0.02683329275879791,0.010278882306797587,0.6985294117647058,26.032191354364326,1.0,0.009884029558257295,3.228065175239109,0.9759471155582851,0.32871972318339104,0.6902169114581375,0.540796963946869
frozenset({'84997C'}),frozenset({'84997B'}),0.023884876518163865,0.025210311341935136,0.014687981822608132,0.6149490373725935,24.392758543591643,1.0,0.014085836649221545,2.531586162014916,0.9824704111285615,0.4268867924528302,0.6049907307108641,0.5987835315618333
frozenset({'84997B'}),frozenset({'84997C'}),0.025210311341935136,0.023884876518163865,0.014687981822608132,0.582618025751073,24.392758543591643,1.0,0.014085836649221545,2.338661426953911,0.9838062895353462,0.4268867924528302,0.5724049712905676,0.5987835315618333
frozenset({'84997D'}),frozenset({'84997B'}),0.02683329275879791,0.025210311341935136,0.013876491114176742,0.5171370967741935,20.51291988266648,1.0,0.013200015449398153,2.0187711297469733,0.9774792222949891,0.3635719347980156,0.504649147560706,0.5337831406617748
frozenset({'84997B'}),frozenset({'84997D'}),0.025210311341935136,0.02683329275879791,0.013876491114176742,0.5504291845493562,20.51291988266648,1.0,0.013200015449398153,2.1646572103789983,0.9758517629244061,0.3635719347980156,0.5380330912417697,0.5337831406617748
frozenset({'84997C'}),frozenset({'84997D'}),0.023884876518163865,0.02683329275879791,0.016716708593686604,0.6998867497168744,26.082775453914444,1.0,0.016075798709566973,3.242664915071629,0.9851917040324559,0.4916467780429595,0.691611675522782,0.6614353103423082
frozenset({'84997D'}),frozenset({'84997C'}),0.02683329275879791,0.023884876518163865,0.016716708593686604,0.622983870967742,26.082775453914447,1.0,0.016075798709566973,2.5890540173635874,0.9881765525673405,0.4916467780429595,0.6137585414234455,0.6614353103423082
frozenset({'85014A'}),frozenset({'85014B'}),0.017311801779869622,0.021477454083150747,0.010792826422137466,0.6234374999999999,29.02753266687657,1.0,0.010421012994313708,2.5985660970405946,0.9825598293402033,0.3855072463768115,0.6151723825155493,0.5629781958438287
frozenset({'85014B'}),frozenset({'85014A'}),0.021477454083150747,0.017311801779869622,0.010792826422137466,0.5025188916876574,29.02753266687657,1.0,0.010421012994313708,1.9753276693336292,0.9867426686966205,0.3855072463768115,0.4937548764568528,0.5629781958438287
frozenset({'85099C'}),frozenset({'85099B'}),0.03919500121723606,0.08818199031621088,0.02174795098596121,0.5548654244306418,6.292276035514232,1.0,0.018291657768179027,2.0484097612896286,0.8753857402178299,0.2058898847631242,0.5118164251617193,0.40074559565090373
frozenset({'85099B'}),frozenset({'85099C'}),0.08818199031621088,0.03919500121723606,0.02174795098596121,0.24662576687116564,6.292276035514232,1.0,0.018291657768179027,1.2753356254201182,0.9224154229593673,0.2058898847631242,0.21589267948930524,0.40074559565090373
frozenset({'85099F'}),frozenset({'85099B'}),0.04095323108550407,0.08818199031621088,0.02575130514755606,0.6287978863936592,7.130683761376438,1.0,0.022139967720556594,2.4563922894328414,0.8964745226817282,0.24908424908424903,0.592898901245578,0.4604112131354799
frozenset({'85099B'}),frozenset({'85099F'}),0.08818199031621088,0.04095323108550407,0.02575130514755606,0.2920245398773006,7.130683761376438,1.0,0.022139967720556594,1.354632784515276,0.9429085467287867,0.24908424908424903,0.26179255999785433,0.4604112131354799
frozenset({'85099B'}),frozenset({'85123A'}),0.08818199031621088,0.13240823392572154,0.015905217885255212,0.1803680981595092,1.362212098234708,1.0,0.00422919628343065,1.0585139062133786,0.29161513013642365,0.07770582793709527,0.05527929852400373,0.15024533610733376
frozenset({'85123A'}),frozenset({'85099B'}),0.13240823392572154,0.08818199031621088,0.015905217885255212,0.12012257405515832,1.362212098234708,1.0,0.00422919628343065,1.0363011742284995,0.306480464605871,0.07770582793709527,0.03502956006541719,0.15024533610733376
frozenset({'85099C'}),frozenset({'85099F'}),0.03919500121723606,0.04095323108550407,0.013633043901647325,0.34782608695652173,8.493251392797657,1.0,0.012027881959401243,1.470538379002227,0.9182502815315314,0.2049613664091094,0.31997694566903545,0.3403595428177589
frozenset({'85099F'}),frozenset({'85099C'}),0.04095323108550407,0.03919500121723606,0.013633043901647325,0.332892998678996,8.493251392797657,1.0,0.012027881959401243,1.440256206096143,0.919933718798477,0.2049613664091094,0.30567908975686386,0.3403595428177589
frozenset({'85152'}),frozenset({'85123A'}),0.035164597365360165,0.13240823392572154,0.010603478590170143,0.3015384615384616,2.2773392001257173,1.0,0.005947396356313723,1.242146801648196,0.5813334164863906,0.0675512665862485,0.19494217698495314,0.1908100887876169
frozenset({'85123A'}),frozenset({'85152'}),0.13240823392572154,0.035164597365360165,0.010603478590170143,0.08008171603677222,2.2773392001257173,1.0,0.005947396356313723,1.0488272920045663,0.6464919134705077,0.0675512665862485,0.04655417758174976,0.1908100887876169
"frozenset({'20725', '20726'})",frozenset({'20727'}),0.023154534880575617,0.05401823149124942,0.011983012794503502,0.5175233644859814,9.580531427983097,1.0,0.01073224576925236,1.9606789197178949,0.9168509129763805,0.1838174273858921,0.4899725855450716,0.36967805680483345
"frozenset({'20727', '20726'})",frozenset({'20725'}),0.01804214341745787,0.06976115123481837,0.011983012794503502,0.664167916041979,9.520598560742892,1.0,0.010724372098957942,2.769952286278465,0.9114083473066985,0.15804495183731715,0.6389829510949672,0.41796996034747264
"frozenset({'20725', '20727'})",frozenset({'20726'}),0.0272931374935757,0.042873759095458354,0.011983012794503502,0.43904856293359756,10.240496102897268,1.0,0.010812853392644716,1.7062550831672836,0.9276674358517238,0.20595072059507208,0.41392115993364703,0.3592719155361994
frozenset({'20726'}),"frozenset({'20725', '20727'})",0.042873759095458354,0.0272931374935757,0.011983012794503502,0.27949526813880127,10.240496102897268,1.0,0.010812853392644716,1.350035356455939,0.9427685110001127,0.20595072059507208,0.2592786587270118,0.3592719155361994
frozenset({'20725'}),"frozenset({'20727', '20726'})",0.06976115123481837,0.01804214341745787,0.011983012794503502,0.17177200465296624,9.520598560742892,1.0,0.010724372098957942,1.1856129738419363,0.9620804252377949,0.15804495183731715,0.15655443887431847,0.41796996034747264
frozenset({'20727'}),"frozenset({'20725', '20726'})",0.05401823149124942,0.023154534880575617,0.011983012794503502,0.22183274912368553,9.580531427983097,1.0,0.01073224576925236,1.2553155687538549,0.9467641833557139,0.1838174273858921,0.20338755856211144,0.36967805680483345
"frozenset({'20728', '20725'})",frozenset({'20726'}),0.024425870323784793,0.042873759095458354,0.012280559387595012,0.5027685492801771,11.72671955731159,1.0,0.011233330507636157,1.9249109032000022,0.9376270156695105,0.22320550639134712,0.48049543574324177,0.39460194025523054
"frozenset({'20728', '20726'})",frozenset({'20725'}),0.01869133598420298,0.06976115123481837,0.012280559387595012,0.6570188133140377,9.418118848160782,1.0,0.010976630271220224,2.712215377623378,0.9108466241964585,0.16122159090909088,0.6312977176332265,0.41652801852208277
"frozenset({'20725', '20726'})",frozenset({'20728'}),0.023154534880575617,0.04860829343504017,0.012280559387595012,0.530373831775701,10.911179848033328,1.0,0.01115505696176812,2.0258490070139445,0.929881864939115,0.20645748067303318,0.506379796056974,0.39150856307761117
frozenset({'20728'}),"frozenset({'20725', '20726'})",0.04860829343504017,0.023154534880575617,0.012280559387595012,0.25264329437952143,10.911179848033328,1.0,0.01115505696176812,1.3070672381382022,0.9547601441074223,0.20645748067303318,0.2349284177419912,0.39150856307761117
frozenset({'20725'}),"frozenset({'20728', '20726'})",0.06976115123481837,0.01869133598420298,0.012280559387595012,0.17603722373012792,9.41811884816078,1.0,0.010976630271220224,1.190962373880819,0.9608518125210561,0.16122159090909088,0.16034291096750372,0.41652801852208277
frozenset({'20726'}),"frozenset({'20728', '20725'})",0.042873759095458354,0.024425870323784793,0.012280559387595012,0.2864353312302839,11.72671955731159,1.0,0.011233330507636157,1.3671839040997358,0.9556990715333643,0.22320550639134712,0.2685695048037588,0.39460194025523054
"frozenset({'20725', '20726'})",frozenset({'22382'}),0.023154534880575617,0.05190835564932782,0.01257810598068652,0.5432242990654206,10.465064675429668,1.0,0.011376192149210835,2.0756175129518555,0.9258823483873349,0.2012987012987013,0.5182156665377898,0.39276900206006826
"frozenset({'22382', '20726'})",frozenset({'20725'}),0.01985447266628797,0.06976115123481837,0.01257810598068652,0.6335149863760218,9.081200283573148,1.0,0.011193035110326039,2.5382725464447704,0.9079084411643825,0.16327247191011235,0.6060312745372244,0.4069087145916557
"frozenset({'20725', '22382'})",frozenset({'20726'}),0.023966025589007005,0.042873759095458354,0.01257810598068652,0.5248306997742663,12.241303558331138,1.0,0.011550592373107843,2.0142846780081327,0.9408579800632889,0.2318045862412762,0.5035458438829655,0.4091030470480165
frozenset({'20726'}),"frozenset({'20725', '22382'})",0.042873759095458354,0.023966025589007005,0.01257810598068652,0.29337539432176657,12.241303558331138,1.0,0.011550592373107843,1.3812623655726999,0.9594443390974353,0.2318045862412762,0.27602458090184817,0.4091030470480165
frozenset({'20725'}),"frozenset({'22382', '20726'})",0.06976115123481837,0.01985447266628797,0.01257810598068652,0.18030244280728963,9.081200283573148,1.0,0.011193035110326039,1.1957404517472296,0.9566171086243501,0.16327247191011235,0.16369810978729654,0.4069087145916557
frozenset({'22382'}),"frozenset({'20725', '20726'})",0.05190835564932782,0.023154534880575617,0.01257810598068652,0.24231370505471597,10.465064675429668,1.0,0.011376192149210835,1.2892479006631192,0.953962603346985,0.2012987012987013,0.22435398228249645,0.39276900206006826
"frozenset({'22383', '20725'})",frozenset({'20726'}),0.026400497714301172,0.042873759095458354,0.01295680164462117,0.49077868852459017,11.447064565341057,1.0,0.011824913065618023,1.8795879499453374,0.9373888926558267,0.23006724303554274,0.4679684980800806,0.39649344520866736
"frozenset({'22383', '20726'})",frozenset({'20725'}),0.01850198815223566,0.06976115123481837,0.01295680164462117,0.7002923976608186,10.03842948783358,1.0,0.01166608165098824,3.1038213295384587,0.9173557285270317,0.17205459770114942,0.6778165062263101,0.4430116505558843
"frozenset({'20725', '20726'})",frozenset({'22383'}),0.023154534880575617,0.05420757932321675,0.01295680164462117,0.5595794392523364,10.322900344171469,1.0,0.011701650358390178,2.1474756289106804,0.9245351823350586,0.2011759764804704,0.5343369738229551,0.39930069767008036
frozenset({'22383'}),"frozenset({'20725', '20726'})",0.05420757932321675,0.023154534880575617,0.01295680164462117,0.23902195608782434,10.32290034417147,1.0,0.011701650358390178,1.2836710243274272,0.9548902914247381,0.2011759764804704,0.22098420775373903,0.39930069767008036
frozenset({'20725'}),"frozenset({'22383', '20726'})",0.06976115123481837,0.01850198815223566,0.01295680164462117,0.18573090345094997,10.03842948783358,1.0,0.01166608165098824,1.205373034550183,0.967904990101871,0.17205459770114942,0.17038130824522998,0.4430116505558843
frozenset({'20726'}),"frozenset({'22383', '20725'})",0.042873759095458354,0.026400497714301172,0.01295680164462117,0.3022082018927445,11.447064565341057,1.0,0.011824913065618023,1.3952578762412593,0.9535224512028366,0.23006724303554274,0.28328661172374825,0.39649344520866736
"frozenset({'20725', '22384'})",frozenset({'20726'}),0.0276447834672293,0.042873759095458354,0.012686304741810706,0.4589041095890411,10.703612635581868,1.0,0.011501068955190607,1.7688662173678873,0.9323481626557175,0.2193638914873714,0.43466612105463653,0.37740158160840065
"frozenset({'22384', '20726'})",frozenset({'20725'}),0.01717655332846439,0.06976115123481837,0.012686304741810706,0.7385826771653543,10.58730631722605,1.0,0.01148804860737078,3.558443788951146,0.921373285965802,0.17085610200364296,0.7189782783403892,0.4602180543639877
"frozenset({'20725', '20726'})",frozenset({'22384'}),0.023154534880575617,0.04990667856853039,0.012686304741810706,0.5478971962616822,10.97843438948408,1.0,0.011530738812121993,2.101498406060305,0.9304566210881421,0.21012544802867378,0.5241490561609763,0.4010488691335511
frozenset({'22384'}),"frozenset({'20725', '20726'})",0.04990667856853039,0.023154534880575617,0.012686304741810706,0.25420054200542,10.97843438948408,1.0,0.011530738812121993,1.3097964267044608,0.9566558466392232,0.21012544802867378,0.23652257739313745,0.4010488691335511
frozenset({'20725'}),"frozenset({'22384', '20726'})",0.06976115123481837,0.01717655332846439,0.012686304741810706,0.18185343156262115,10.58730631722605,1.0,0.01148804860737078,1.2012804118321756,0.9734567308020196,0.17085610200364296,0.16755489380300934,0.4602180543639877
frozenset({'20726'}),"frozenset({'20725', '22384'})",0.042873759095458354,0.0276447834672293,0.012686304741810706,0.29589905362776026,10.703612635581868,1.0,0.011501068955190607,1.3809883675667038,0.9471828906563722,0.2193638914873714,0.27588093898140786,0.37740158160840065
"frozenset({'20728', '20725'})",frozenset({'20727'}),0.024425870323784793,0.05401823149124942,0.01257810598068652,0.5149501661129567,9.532895689048521,1.0,0.011258663663161075,1.950277481651602,0.9175110863059303,0.19096509240246407,0.48725245027536024,0.3738997200119115
"frozenset({'20728', '20727'})",frozenset({'20725'}),0.020043820498255295,0.06976115123481837,0.01257810598068652,0.6275303643724696,8.995412966454372,1.0,0.01117982598758418,2.497489083097824,0.9070122200970911,0.16287215411558667,0.5995978493889452,0.40391640358987957
